transaction_id,seller_id,transaction_date,month,gmv,commission_rate,commission_amount,shipping_fee,refund_amount,discrepancy_amount,net_payout,status,payment_method
TXN0008116,SLR00006,2024-10-01,2024-10,615.16,0.12,73.82,0,0.0,0.0,541.34,Processed,UPI
TXN0008117,SLR00021,2024-12-09,2024-12,1782.29,0.15,267.34,60,0.0,0.0,1454.95,Processed,IMPS
TXN0008118,SLR00070,2024-12-04,2024-12,4116.39,0.08,329.31,80,0.0,0.0,3707.08,Processed,NEFT
TXN0008119,SLR00096,2024-11-12,2024-11,844.93,0.15,126.74,60,0.0,0.0,658.19,Processed,IMPS
TXN0008120,SLR00105,2024-12-22,2024-12,377.41,0.08,30.19,0,0.0,0.0,347.22,Processed,NEFT
TXN0008121,SLR00048,2024-12-30,2024-12,926.22,0.15,138.93,0,0.0,0.0,787.29,Processed,RTGS
TXN0008122,SLR00107,2024-11-07,2024-11,1123.77,0.15,168.57,40,0.0,0.0,915.2,Processed,NEFT
TXN0008123,SLR00039,2024-11-30,2024-11,5249.74,0.15,787.46,60,0.0,0.0,4402.28,Processed,IMPS
TXN0008124,SLR00031,2024-11-07,2024-11,4911.37,0.15,736.71,0,0.0,0.0,4174.66,Processed,IMPS
TXN0008125,SLR00106,2024-12-13,2024-12,329.55,0.12,39.55,0,0.0,0.0,290.0,Processed,NEFT
TXN0008126,SLR00010,2024-12-25,2024-12,1891.09,0.15,283.66,0,0.0,0.0,1607.43,Processed,NEFT
TXN0008127,SLR00030,2024-10-19,2024-10,393.62,0.1,39.36,60,0.0,0.0,294.26,Processed,NEFT
TXN0008128,SLR00116,2024-12-12,2024-12,407.19,0.08,32.58,40,0.0,0.0,334.61,Processed,NEFT
TXN0008129,SLR00018,2024-11-26,2024-11,3813.91,0.15,572.09,80,0.0,0.0,3161.82,Processed,UPI
TXN0008130,SLR00060,2024-11-13,2024-11,863.36,0.12,103.6,60,0.0,0.0,699.76,Processed,IMPS
TXN0008131,SLR00088,2024-12-28,2024-12,2363.35,0.15,354.5,60,0.0,0.0,1948.85,Processed,NEFT
TXN0008132,SLR00116,2024-10-15,2024-10,2083.24,0.08,166.66,0,0.0,0.0,1916.58,Processed,NEFT
TXN0008133,SLR00073,2024-12-01,2024-12,996.87,0.1,99.69,0,0.0,0.0,897.18,Processed,NEFT
TXN0008134,SLR00095,2024-10-06,2024-10,1635.31,0.15,245.3,60,0.0,0.0,1330.01,Processed,NEFT
TXN0008135,SLR00015,2024-10-18,2024-10,1400.56,0.12,168.07,0,0.0,0.0,1232.49,Processed,NEFT
TXN0008136,SLR00004,2024-12-26,2024-12,275.74,0.15,41.36,40,0.0,0.0,194.38,Processed,UPI
TXN0008137,SLR00063,2024-12-10,2024-12,1968.03,0.15,295.2,0,1053.66,0.0,619.17,Processed,NEFT
TXN0008138,SLR00040,2024-10-15,2024-10,470.03,0.15,70.5,0,0.0,0.0,399.53,Processed,NEFT
TXN0008139,SLR00009,2024-11-09,2024-11,304.02,0.15,45.6,0,0.0,0.0,258.42,Processed,RTGS
TXN0008140,SLR00109,2024-10-04,2024-10,3058.17,0.12,366.98,80,0.0,0.0,2611.19,Processed,UPI
TXN0008141,SLR00009,2024-11-21,2024-11,539.38,0.15,80.91,40,0.0,0.0,418.47,Processed,UPI
TXN0008142,SLR00026,2024-12-19,2024-12,4158.15,0.15,623.72,0,0.0,0.0,3534.43,Processed,NEFT
TXN0008143,SLR00004,2024-10-29,2024-10,4097.09,0.15,614.56,0,0.0,0.0,3482.53,Processed,NEFT
TXN0008144,SLR00081,2024-11-27,2024-11,618.87,0.08,49.51,60,0.0,0.0,509.36,Processed,IMPS
TXN0008145,SLR00016,2024-11-15,2024-11,3952.13,0.12,474.26,60,0.0,0.0,3417.87,Processed,NEFT
TXN0008146,SLR00015,2024-10-12,2024-10,687.33,0.12,82.48,0,373.52,0.0,231.33,Processed,NEFT
TXN0008147,SLR00099,2024-11-11,2024-11,1010.23,0.1,101.02,80,0.0,0.0,829.21,Processed,NEFT
TXN0008148,SLR00052,2024-10-08,2024-10,1983.35,0.15,297.5,40,0.0,0.0,1645.85,Processed,RTGS
TXN0008149,SLR00069,2024-12-17,2024-12,12673.59,0.1,1267.36,60,0.0,0.0,11346.23,Processed,IMPS
TXN0008150,SLR00119,2024-12-22,2024-12,3391.67,0.08,271.33,60,0.0,0.0,3060.34,Processed,UPI
TXN0008151,SLR00005,2024-10-25,2024-10,1023.16,0.12,122.78,80,0.0,0.0,820.38,Processed,IMPS
TXN0008152,SLR00020,2024-12-14,2024-12,1241.36,0.12,148.96,60,0.0,0.0,1032.4,Processed,UPI
TXN0008153,SLR00079,2024-12-07,2024-12,164.06,0.12,19.69,0,0.0,0.0,144.37,Processed,NEFT
TXN0008154,SLR00018,2024-10-29,2024-10,3661.99,0.15,549.3,60,0.0,0.0,3052.69,Processed,NEFT
TXN0008155,SLR00111,2024-11-05,2024-11,3218.93,0.12,386.27,0,0.0,0.0,2832.66,Processed,NEFT
TXN0008156,SLR00002,2024-10-26,2024-10,1541.01,0.08,123.28,100,0.0,0.0,1317.73,Processed,NEFT
TXN0008157,SLR00093,2024-10-03,2024-10,2594.91,0.15,389.24,0,0.0,0.0,2205.67,Processed,UPI
TXN0008158,SLR00013,2024-10-11,2024-10,96.52,0.15,14.48,40,61.77,0.0,-19.73,On Hold,IMPS
TXN0008159,SLR00004,2024-12-08,2024-12,299.43,0.15,44.91,0,0.0,0.0,254.52,Processed,IMPS
TXN0008160,SLR00042,2024-11-27,2024-11,9525.89,0.15,1428.88,0,0.0,0.0,8097.01,Processed,NEFT
TXN0008161,SLR00109,2024-12-26,2024-12,804.91,0.12,96.59,60,0.0,0.0,648.32,Processed,NEFT
TXN0008162,SLR00074,2024-12-25,2024-12,2721.45,0.15,408.22,40,0.0,0.0,2273.23,Processed,NEFT
TXN0008163,SLR00061,2024-10-12,2024-10,447.66,0.12,53.72,40,0.0,0.0,353.94,Processed,UPI
TXN0008164,SLR00095,2024-12-05,2024-12,645.1,0.15,96.76,0,0.0,0.0,548.34,Processed,IMPS
TXN0008165,SLR00105,2024-11-20,2024-11,10153.96,0.08,812.32,60,6922.16,0.0,2359.48,Processed,IMPS
TXN0008166,SLR00008,2024-10-25,2024-10,907.83,0.08,72.63,0,0.0,0.0,835.2,Processed,NEFT
TXN0008167,SLR00067,2024-12-02,2024-12,2055.5,0.12,246.66,40,0.0,0.0,1768.84,Processed,NEFT
TXN0008168,SLR00112,2024-11-10,2024-11,1282.47,0.12,153.9,60,0.0,0.0,1068.57,Processed,NEFT
TXN0008169,SLR00063,2024-12-17,2024-12,1473.95,0.15,221.09,40,0.0,0.0,1212.86,Processed,UPI
TXN0008170,SLR00110,2024-12-17,2024-12,1414.7,0.1,141.47,0,0.0,0.0,1273.23,Processed,UPI
TXN0008171,SLR00009,2024-12-05,2024-12,102.19,0.15,15.33,80,0.0,0.0,6.86,Processed,RTGS
TXN0008172,SLR00094,2024-10-08,2024-10,1943.95,0.15,291.59,40,0.0,0.0,1612.36,Processed,NEFT
TXN0008173,SLR00117,2024-12-25,2024-12,575.27,0.15,86.29,0,0.0,0.0,488.98,Processed,UPI
TXN0008174,SLR00011,2024-11-16,2024-11,9278.74,0.1,927.87,60,0.0,0.0,8290.87,Processed,NEFT
TXN0008175,SLR00099,2024-11-20,2024-11,433.91,0.1,43.39,0,244.47,0.0,146.05,Pending,IMPS
TXN0008176,SLR00101,2024-10-19,2024-10,622.71,0.1,62.27,40,0.0,0.0,520.44,Processed,IMPS
TXN0008177,SLR00042,2024-12-31,2024-12,20647.24,0.15,3097.09,80,14467.27,490.93,3493.81,Discrepancy,NEFT
TXN0008178,SLR00013,2024-11-24,2024-11,2612.56,0.15,391.88,100,0.0,0.0,2120.68,Processed,UPI
TXN0008179,SLR00036,2024-11-17,2024-11,336.94,0.15,50.54,60,0.0,0.0,226.4,Processed,IMPS
TXN0008180,SLR00120,2024-11-19,2024-11,1355.19,0.15,203.28,0,0.0,0.0,1151.91,Processed,IMPS
TXN0008181,SLR00013,2024-11-17,2024-11,253.54,0.15,38.03,0,0.0,0.0,215.51,Pending,IMPS
TXN0008182,SLR00012,2024-10-02,2024-10,1493.84,0.08,119.51,60,955.87,0.0,358.46,Processed,UPI
TXN0008183,SLR00037,2024-11-06,2024-11,417.69,0.12,50.12,40,0.0,0.0,327.57,Processed,IMPS
TXN0008184,SLR00074,2024-11-14,2024-11,10278.59,0.15,1541.79,0,0.0,0.0,8736.8,Processed,IMPS
TXN0008185,SLR00120,2024-11-14,2024-11,1817.22,0.15,272.58,80,0.0,0.0,1464.64,Processed,IMPS
TXN0008186,SLR00073,2024-11-09,2024-11,2065.37,0.1,206.54,0,0.0,0.0,1858.83,Processed,NEFT
TXN0008187,SLR00052,2024-11-27,2024-11,3427.89,0.15,514.18,40,0.0,0.0,2873.71,Processed,NEFT
TXN0008188,SLR00071,2024-12-11,2024-12,3920.4,0.15,588.06,0,0.0,0.0,3332.34,Processed,IMPS
TXN0008189,SLR00002,2024-10-12,2024-10,479.68,0.08,38.37,60,0.0,0.0,381.31,Processed,NEFT
TXN0008190,SLR00118,2024-10-28,2024-10,1229.01,0.12,147.48,0,0.0,0.0,1081.53,Processed,NEFT
TXN0008191,SLR00056,2024-11-26,2024-11,642.54,0.08,51.4,0,436.22,0.0,154.92,Processed,IMPS
TXN0008192,SLR00060,2024-11-23,2024-11,13533.02,0.12,1623.96,40,0.0,0.0,11869.06,Processed,UPI
TXN0008193,SLR00023,2024-11-26,2024-11,70.65,0.12,8.48,80,0.0,0.0,-17.83,On Hold,IMPS
TXN0008194,SLR00103,2024-11-06,2024-11,549.97,0.12,66.0,60,0.0,486.73,910.7,Discrepancy,IMPS
TXN0008195,SLR00040,2024-10-21,2024-10,996.3,0.15,149.44,0,0.0,0.0,846.86,Pending,NEFT
TXN0008196,SLR00064,2024-11-24,2024-11,1292.49,0.12,155.1,80,0.0,-470.03,587.36,Discrepancy,UPI
TXN0008197,SLR00103,2024-11-23,2024-11,1261.2,0.12,151.34,0,0.0,0.0,1109.86,Processed,NEFT
TXN0008198,SLR00085,2024-10-18,2024-10,1037.55,0.12,124.51,40,0.0,0.0,873.04,Processed,NEFT
TXN0008199,SLR00023,2024-12-15,2024-12,902.44,0.12,108.29,60,0.0,0.0,734.15,Processed,UPI
TXN0008200,SLR00029,2024-12-16,2024-12,1464.92,0.15,219.74,60,0.0,0.0,1185.18,Processed,RTGS
TXN0008201,SLR00078,2024-10-12,2024-10,1907.99,0.1,190.8,0,0.0,0.0,1717.19,Processed,NEFT
TXN0008202,SLR00090,2024-10-19,2024-10,9403.63,0.15,1410.54,80,0.0,0.0,7913.09,Processed,NEFT
TXN0008203,SLR00051,2024-10-27,2024-10,9304.3,0.08,744.34,40,0.0,0.0,8519.96,Processed,NEFT
TXN0008204,SLR00069,2024-11-08,2024-11,1573.72,0.1,157.37,100,0.0,0.0,1316.35,Processed,UPI
TXN0008205,SLR00119,2024-11-30,2024-11,605.22,0.08,48.42,60,0.0,0.0,496.8,Processed,NEFT
TXN0008206,SLR00095,2024-12-07,2024-12,658.22,0.15,98.73,100,0.0,0.0,459.49,Pending,NEFT
TXN0008207,SLR00089,2024-11-12,2024-11,226.58,0.08,18.13,40,0.0,-197.34,-28.89,On Hold,IMPS
TXN0008208,SLR00031,2024-10-09,2024-10,3442.25,0.15,516.34,0,0.0,0.0,2925.91,Processed,IMPS
TXN0008209,SLR00050,2024-12-15,2024-12,1039.32,0.12,124.72,60,0.0,0.0,854.6,Pending,NEFT
TXN0008210,SLR00020,2024-11-18,2024-11,1853.28,0.12,222.39,80,0.0,0.0,1550.89,Processed,IMPS
TXN0008211,SLR00108,2024-10-12,2024-10,1636.8,0.15,245.52,80,0.0,0.0,1311.28,Processed,UPI
TXN0008212,SLR00055,2024-10-01,2024-10,474.78,0.15,71.22,40,0.0,0.0,363.56,Processed,NEFT
TXN0008213,SLR00081,2024-11-22,2024-11,409.4,0.08,32.75,60,0.0,0.0,316.65,Processed,NEFT
TXN0008214,SLR00109,2024-12-21,2024-12,636.83,0.12,76.42,80,0.0,0.0,480.41,Pending,NEFT
TXN0008215,SLR00002,2024-11-04,2024-11,1964.26,0.08,157.14,80,0.0,0.0,1727.12,Processed,IMPS
TXN0008216,SLR00025,2024-11-23,2024-11,995.35,0.15,149.3,0,0.0,0.0,846.05,Processed,RTGS
TXN0008217,SLR00013,2024-10-23,2024-10,131.85,0.15,19.78,60,0.0,-110.45,-58.38,On Hold,IMPS
TXN0008218,SLR00103,2024-12-11,2024-12,320.87,0.12,38.5,60,0.0,0.0,222.37,Processed,NEFT
TXN0008219,SLR00092,2024-11-29,2024-11,795.65,0.15,119.35,0,0.0,0.0,676.3,Processed,NEFT
TXN0008220,SLR00106,2024-12-30,2024-12,1057.34,0.12,126.88,100,0.0,0.0,830.46,Processed,UPI
TXN0008221,SLR00119,2024-12-12,2024-12,2035.66,0.08,162.85,40,0.0,0.0,1832.81,Processed,UPI
TXN0008222,SLR00070,2024-10-18,2024-10,1149.54,0.08,91.96,60,0.0,0.0,997.58,Processed,NEFT
TXN0008223,SLR00067,2024-10-26,2024-10,709.63,0.12,85.16,80,0.0,0.0,544.47,Processed,NEFT
TXN0008224,SLR00058,2024-10-24,2024-10,680.96,0.12,81.72,0,0.0,0.0,599.24,Processed,IMPS
TXN0008225,SLR00099,2024-11-18,2024-11,1396.54,0.1,139.65,80,0.0,0.0,1176.89,Processed,UPI
TXN0008226,SLR00082,2024-11-07,2024-11,1811.04,0.15,271.66,60,0.0,0.0,1479.38,Processed,NEFT
TXN0008227,SLR00075,2024-12-10,2024-12,738.22,0.15,110.73,80,435.05,0.0,112.44,Processed,UPI
TXN0008228,SLR00118,2024-12-02,2024-12,300.9,0.12,36.11,40,0.0,0.0,224.79,Processed,NEFT
TXN0008229,SLR00084,2024-10-06,2024-10,974.26,0.1,97.43,0,0.0,0.0,876.83,Processed,NEFT
TXN0008230,SLR00064,2024-11-08,2024-11,502.79,0.12,60.33,60,0.0,0.0,382.46,Processed,UPI
TXN0008231,SLR00069,2024-12-14,2024-12,1548.58,0.1,154.86,40,0.0,0.0,1353.72,Processed,NEFT
TXN0008232,SLR00083,2024-11-08,2024-11,6482.73,0.12,777.93,40,0.0,379.27,6044.07,Discrepancy,NEFT
TXN0008233,SLR00086,2024-12-03,2024-12,216.62,0.12,25.99,40,0.0,0.0,150.63,Processed,UPI
TXN0008234,SLR00059,2024-12-11,2024-12,4362.65,0.1,436.26,40,0.0,0.0,3886.39,Processed,IMPS
TXN0008235,SLR00060,2024-11-29,2024-11,1925.32,0.12,231.04,60,0.0,0.0,1634.28,Processed,NEFT
TXN0008236,SLR00083,2024-10-29,2024-10,4119.18,0.12,494.3,60,0.0,0.0,3564.88,Processed,IMPS
TXN0008237,SLR00111,2024-10-04,2024-10,650.09,0.12,78.01,80,0.0,0.0,492.08,Processed,IMPS
TXN0008238,SLR00062,2024-10-01,2024-10,193.4,0.12,23.21,60,0.0,0.0,110.19,Processed,IMPS
TXN0008239,SLR00016,2024-10-20,2024-10,1360.54,0.12,163.26,80,0.0,0.0,1117.28,Processed,NEFT
TXN0008240,SLR00088,2024-11-03,2024-11,5881.82,0.15,882.27,0,0.0,0.0,4999.55,Processed,IMPS
TXN0008241,SLR00105,2024-11-08,2024-11,307.16,0.08,24.57,80,295.52,0.0,-92.93,On Hold,UPI
TXN0008242,SLR00068,2024-12-21,2024-12,367.83,0.15,55.17,40,0.0,0.0,272.66,Processed,RTGS
TXN0008243,SLR00015,2024-12-21,2024-12,2218.62,0.12,266.23,60,0.0,0.0,1892.39,Processed,IMPS
TXN0008244,SLR00089,2024-11-30,2024-11,593.09,0.08,47.45,40,0.0,0.0,505.64,Processed,RTGS
TXN0008245,SLR00108,2024-10-16,2024-10,8097.43,0.15,1214.61,40,0.0,0.0,6842.82,Pending,NEFT
TXN0008246,SLR00055,2024-12-23,2024-12,2398.24,0.15,359.74,0,0.0,0.0,2038.5,Processed,NEFT
TXN0008247,SLR00035,2024-12-25,2024-12,462.63,0.08,37.01,0,0.0,0.0,425.62,Processed,UPI
TXN0008248,SLR00055,2024-11-06,2024-11,556.92,0.15,83.54,0,0.0,0.0,473.38,Processed,RTGS
TXN0008249,SLR00014,2024-11-23,2024-11,583.98,0.12,70.08,40,0.0,0.0,473.9,Processed,UPI
TXN0008250,SLR00049,2024-10-23,2024-10,1041.58,0.15,156.24,0,0.0,0.0,885.34,Pending,IMPS
TXN0008251,SLR00083,2024-12-02,2024-12,1580.26,0.12,189.63,0,0.0,0.0,1390.63,Processed,UPI
TXN0008252,SLR00102,2024-12-28,2024-12,1447.68,0.15,217.15,0,0.0,0.0,1230.53,Processed,NEFT
TXN0008253,SLR00100,2024-12-22,2024-12,284.39,0.12,34.13,0,0.0,0.0,250.26,Processed,NEFT
TXN0008254,SLR00007,2024-11-01,2024-11,3236.51,0.1,323.65,80,0.0,0.0,2832.86,Processed,RTGS
TXN0008255,SLR00030,2024-10-04,2024-10,774.26,0.1,77.43,60,0.0,0.0,636.83,Processed,NEFT
TXN0008256,SLR00083,2024-10-16,2024-10,360.31,0.12,43.24,100,0.0,0.0,217.07,Processed,NEFT
TXN0008257,SLR00049,2024-11-05,2024-11,629.13,0.15,94.37,60,583.14,0.0,-108.38,On Hold,UPI
TXN0008258,SLR00089,2024-12-03,2024-12,3704.0,0.08,296.32,80,0.0,0.0,3327.68,Processed,IMPS
TXN0008259,SLR00016,2024-10-09,2024-10,1378.0,0.12,165.36,60,0.0,0.0,1152.64,Processed,UPI
TXN0008260,SLR00111,2024-12-16,2024-12,1530.08,0.12,183.61,40,0.0,0.0,1306.47,Processed,RTGS
TXN0008261,SLR00118,2024-11-16,2024-11,269.35,0.12,32.32,60,0.0,0.0,177.03,Processed,NEFT
TXN0008262,SLR00104,2024-12-14,2024-12,1285.21,0.15,192.78,40,0.0,0.0,1052.43,Processed,IMPS
TXN0008263,SLR00051,2024-12-01,2024-12,3630.18,0.08,290.41,60,0.0,0.0,3279.77,Processed,NEFT
TXN0008264,SLR00072,2024-12-12,2024-12,126.02,0.12,15.12,80,0.0,0.0,30.9,Processed,NEFT
TXN0008265,SLR00082,2024-11-25,2024-11,687.64,0.15,103.15,80,0.0,0.0,504.49,Pending,NEFT
TXN0008266,SLR00092,2024-11-03,2024-11,2316.51,0.15,347.48,40,0.0,0.0,1929.03,Processed,RTGS
TXN0008267,SLR00080,2024-12-20,2024-12,1325.96,0.12,159.12,100,1249.5,0.0,-182.66,On Hold,RTGS
TXN0008268,SLR00116,2024-12-27,2024-12,322.93,0.08,25.83,100,0.0,0.0,197.1,Processed,IMPS
TXN0008269,SLR00083,2024-11-30,2024-11,1768.55,0.12,212.23,40,0.0,0.0,1516.32,Processed,UPI
TXN0008270,SLR00042,2024-12-28,2024-12,270.18,0.15,40.53,80,0.0,0.0,149.65,Processed,NEFT
TXN0008271,SLR00017,2024-10-16,2024-10,387.2,0.12,46.46,0,0.0,0.0,340.74,Processed,NEFT
TXN0008272,SLR00063,2024-11-17,2024-11,439.19,0.15,65.88,0,0.0,0.0,373.31,Processed,IMPS
TXN0008273,SLR00045,2024-12-05,2024-12,6988.81,0.12,838.66,0,6403.66,0.0,-253.51,On Hold,IMPS
TXN0008274,SLR00077,2024-12-13,2024-12,147.87,0.15,22.18,80,0.0,0.0,45.69,Processed,RTGS
TXN0008275,SLR00007,2024-10-03,2024-10,161.57,0.1,16.16,0,0.0,0.0,145.41,Processed,UPI
TXN0008276,SLR00027,2024-11-03,2024-11,1540.69,0.12,184.88,0,0.0,0.0,1355.81,Processed,UPI
TXN0008277,SLR00010,2024-10-21,2024-10,1243.6,0.15,186.54,0,0.0,0.0,1057.06,Processed,UPI
TXN0008278,SLR00034,2024-12-14,2024-12,623.96,0.08,49.92,40,0.0,0.0,534.04,Processed,NEFT
TXN0008279,SLR00036,2024-10-08,2024-10,1114.98,0.15,167.25,40,0.0,0.0,907.73,Processed,UPI
TXN0008280,SLR00025,2024-10-19,2024-10,305.68,0.15,45.85,0,182.06,0.0,77.77,Processed,NEFT
TXN0008281,SLR00006,2024-11-10,2024-11,1224.82,0.12,146.98,40,0.0,0.0,1037.84,Processed,NEFT
TXN0008282,SLR00024,2024-11-29,2024-11,1410.23,0.12,169.23,0,0.0,0.0,1241.0,Processed,IMPS
TXN0008283,SLR00018,2024-12-28,2024-12,4710.93,0.15,706.64,0,0.0,0.0,4004.29,Processed,NEFT
TXN0008284,SLR00087,2024-10-18,2024-10,10815.51,0.15,1622.33,80,0.0,0.0,9113.18,Processed,IMPS
TXN0008285,SLR00006,2024-11-15,2024-11,795.41,0.12,95.45,100,0.0,0.0,599.96,Processed,NEFT
TXN0008286,SLR00029,2024-10-21,2024-10,237.94,0.15,35.69,40,0.0,0.0,162.25,Processed,NEFT
TXN0008287,SLR00025,2024-10-07,2024-10,1740.57,0.15,261.09,40,0.0,0.0,1439.48,Processed,UPI
TXN0008288,SLR00055,2024-11-04,2024-11,933.96,0.15,140.09,100,0.0,0.0,693.87,Processed,IMPS
TXN0008289,SLR00081,2024-11-16,2024-11,885.63,0.08,70.85,60,0.0,0.0,754.78,Processed,NEFT
TXN0008290,SLR00046,2024-11-23,2024-11,158.65,0.15,23.8,60,0.0,0.0,74.85,Processed,NEFT
TXN0008291,SLR00024,2024-12-21,2024-12,1234.4,0.12,148.13,40,0.0,0.0,1046.27,Processed,IMPS
TXN0008292,SLR00075,2024-11-15,2024-11,1821.53,0.15,273.23,0,0.0,0.0,1548.3,Processed,UPI
TXN0008293,SLR00026,2024-10-07,2024-10,3612.25,0.15,541.84,60,0.0,0.0,3010.41,Processed,IMPS
TXN0008294,SLR00115,2024-11-07,2024-11,597.9,0.15,89.68,60,0.0,0.0,448.22,Processed,NEFT
TXN0008295,SLR00098,2024-11-07,2024-11,407.3,0.15,61.1,40,0.0,0.0,306.2,Processed,IMPS
TXN0008296,SLR00028,2024-12-07,2024-12,592.2,0.15,88.83,0,0.0,0.0,503.37,Processed,NEFT
TXN0008297,SLR00003,2024-12-21,2024-12,3362.42,0.15,504.36,80,0.0,0.0,2778.06,Processed,UPI
TXN0008298,SLR00075,2024-10-10,2024-10,5786.77,0.15,868.02,0,0.0,0.0,4918.75,Processed,UPI
TXN0008299,SLR00038,2024-12-05,2024-12,4209.88,0.1,420.99,60,0.0,0.0,3728.89,Processed,NEFT
TXN0008300,SLR00061,2024-10-25,2024-10,2385.65,0.12,286.28,40,0.0,0.0,2059.37,Processed,NEFT
TXN0008301,SLR00078,2024-12-20,2024-12,1055.09,0.1,105.51,40,0.0,0.0,909.58,Processed,NEFT
TXN0008302,SLR00051,2024-10-24,2024-10,1272.17,0.08,101.77,0,0.0,0.0,1170.4,Processed,IMPS
TXN0008303,SLR00090,2024-10-13,2024-10,1515.42,0.15,227.31,60,1323.19,0.0,-95.08,On Hold,NEFT
TXN0008304,SLR00048,2024-12-16,2024-12,810.34,0.15,121.55,0,0.0,0.0,688.79,Processed,IMPS
TXN0008305,SLR00021,2024-10-22,2024-10,3187.58,0.15,478.14,40,0.0,0.0,2669.44,Processed,NEFT
TXN0008306,SLR00054,2024-12-09,2024-12,150.91,0.08,12.07,40,0.0,0.0,98.84,Processed,IMPS
TXN0008307,SLR00056,2024-11-11,2024-11,188.43,0.08,15.07,100,143.23,0.0,-69.87,On Hold,RTGS
TXN0008308,SLR00103,2024-11-10,2024-11,150.59,0.12,18.07,100,0.0,0.0,32.52,Processed,IMPS
TXN0008309,SLR00094,2024-12-27,2024-12,418.79,0.15,62.82,80,0.0,0.0,275.97,Pending,NEFT
TXN0008310,SLR00059,2024-11-08,2024-11,5516.12,0.1,551.61,100,0.0,0.0,4864.51,Processed,NEFT
TXN0008311,SLR00072,2024-11-04,2024-11,263.29,0.12,31.59,0,0.0,0.0,231.7,Processed,IMPS
TXN0008312,SLR00051,2024-12-27,2024-12,275.18,0.08,22.01,100,0.0,0.0,153.17,Processed,NEFT
TXN0008313,SLR00020,2024-12-29,2024-12,407.3,0.12,48.88,0,0.0,0.0,358.42,Processed,IMPS
TXN0008314,SLR00112,2024-12-28,2024-12,4142.34,0.12,497.08,40,0.0,444.04,4049.3,Discrepancy,UPI
TXN0008315,SLR00096,2024-11-16,2024-11,6138.56,0.15,920.78,0,0.0,0.0,5217.78,Processed,NEFT
TXN0008316,SLR00086,2024-10-13,2024-10,3707.33,0.12,444.88,100,0.0,0.0,3162.45,Processed,NEFT
TXN0008317,SLR00059,2024-12-08,2024-12,3993.61,0.1,399.36,60,0.0,0.0,3534.25,Processed,UPI
TXN0008318,SLR00071,2024-12-14,2024-12,7960.78,0.15,1194.12,60,0.0,0.0,6706.66,Processed,UPI
TXN0008319,SLR00009,2024-11-15,2024-11,127.0,0.15,19.05,100,0.0,0.0,7.95,Processed,IMPS
TXN0008320,SLR00109,2024-10-19,2024-10,252.18,0.12,30.26,60,0.0,0.0,161.92,Processed,NEFT
TXN0008321,SLR00001,2024-10-02,2024-10,473.01,0.12,56.76,60,0.0,0.0,356.25,Processed,IMPS
TXN0008322,SLR00029,2024-10-18,2024-10,1241.99,0.15,186.3,0,953.91,0.0,101.78,Processed,UPI
TXN0008323,SLR00063,2024-12-06,2024-12,1237.17,0.15,185.58,80,0.0,0.0,971.59,Processed,UPI
TXN0008324,SLR00072,2024-11-06,2024-11,1260.55,0.12,151.27,100,0.0,0.0,1009.28,Processed,NEFT
TXN0008325,SLR00056,2024-11-17,2024-11,2984.13,0.08,238.73,100,0.0,0.0,2645.4,Processed,UPI
TXN0008326,SLR00118,2024-12-02,2024-12,109.79,0.12,13.17,0,0.0,0.0,96.62,Processed,UPI
TXN0008327,SLR00068,2024-11-22,2024-11,926.67,0.15,139.0,0,0.0,0.0,787.67,Processed,NEFT
TXN0008328,SLR00035,2024-11-13,2024-11,1508.29,0.08,120.66,40,0.0,0.0,1347.63,Processed,IMPS
TXN0008329,SLR00003,2024-10-21,2024-10,742.03,0.15,111.3,40,0.0,0.0,590.73,Processed,UPI
TXN0008330,SLR00118,2024-10-14,2024-10,1376.04,0.12,165.12,40,0.0,0.0,1170.92,Processed,UPI
TXN0008331,SLR00109,2024-10-28,2024-10,3739.3,0.12,448.72,60,0.0,0.0,3230.58,Processed,IMPS
TXN0008332,SLR00104,2024-10-20,2024-10,1181.65,0.15,177.25,80,0.0,0.0,924.4,Processed,IMPS
TXN0008333,SLR00007,2024-12-04,2024-12,14261.83,0.1,1426.18,100,0.0,0.0,12735.65,Processed,NEFT
TXN0008334,SLR00027,2024-10-29,2024-10,3432.57,0.12,411.91,0,0.0,0.0,3020.66,Processed,IMPS
TXN0008335,SLR00001,2024-10-25,2024-10,1509.23,0.12,181.11,0,0.0,0.0,1328.12,Processed,UPI
TXN0008336,SLR00091,2024-12-11,2024-12,2007.16,0.12,240.86,0,0.0,-77.79,1688.51,Discrepancy,NEFT
TXN0008337,SLR00080,2024-12-18,2024-12,2675.74,0.12,321.09,40,0.0,0.0,2314.65,Processed,IMPS
TXN0008338,SLR00102,2024-12-28,2024-12,8287.52,0.15,1243.13,40,0.0,0.0,7004.39,Processed,IMPS
TXN0008339,SLR00071,2024-12-07,2024-12,4487.93,0.15,673.19,40,0.0,0.0,3774.74,Processed,NEFT
TXN0008340,SLR00044,2024-12-08,2024-12,2032.55,0.08,162.6,100,0.0,0.0,1769.95,Processed,NEFT
TXN0008341,SLR00087,2024-12-31,2024-12,457.43,0.15,68.61,40,0.0,0.0,348.82,Processed,UPI
TXN0008342,SLR00041,2024-12-10,2024-12,1804.27,0.12,216.51,60,0.0,0.0,1527.76,Processed,RTGS
TXN0008343,SLR00075,2024-12-29,2024-12,2196.72,0.15,329.51,60,0.0,0.0,1807.21,Processed,UPI
